site,jday,month,month_name,season_name,species,microhabitat,ind,phenology,cycle_phase,leaf_type,leaf_code,leaf_state,obv_temp,rev_temp,cond_obv_temp,rad_obv_temp,wind_obv_temp,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,length,width,chl,fresh_weight,dry_weight,water_content,leaf_dens
AE,135,5,may,spring,Lepidium draba,C,AE_C_20,veg,rep,m,2,green,25.8,23.9666666666667,NR_NW,NR,NW,19.1,26,18.0625,23.5,22.75,4.5,1.6,23.8666666666667,0.0746334677419358,0.0116,5.4339196329255,2.5777777777777775
AE,135,5,may,spring,Lepidium draba,C,AE_C_20,veg,rep,a,3,green,24.4333333333333,24.5333333333333,NR_NW,NR,NW,19.1,26,18.0625,23.5,22.75,3.1,1.1,30.9666666666667,NA,NA,NA,NA
AE,153,6,jun,summer,Lepidium draba,C,AE_C_23,veg,rep,b,1,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,7,2,17.3333333333333,0.250399999999999,0.0275,8.10545454545451,3.9285714285714284
AE,153,6,jun,summer,Lepidium draba,C,AE_C_23,veg,rep,m,2,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,6.5,2.5,21.8333333333333,0.226899999999997,0.0292,6.770547945205377,4.492307692307692
AE,153,6,jun,summer,Lepidium draba,C,AE_C_23,veg,rep,a,3,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,3,0.7,28.3666666666667,0.0579000000000001,0.0041,13.121951219512217,1.366666666666667
AE,153,6,jun,summer,Lepidium draba,C,AE_C_24,veg,rep,b,1,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,5,1.8,10.4666666666667,0.0920000000000023,0.0081,10.35802469135831,1.6199999999999999
AE,153,6,jun,summer,Lepidium draba,C,AE_C_24,veg,rep,m,2,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,5.5,2,14.5,0.1206,0.01,11.06,1.8181818181818181
AE,153,6,jun,summer,Lepidium draba,C,AE_C_24,veg,rep,a,3,green,NA,NA,NA,NA,NA,19,23.9,19.2708333333333,23.5,23.5,4.5,1.5,16.4333333333333,0.0847000000000016,0.0077,10.000000000000206,1.7111111111111112
AE,164,6,jun,summer,Lepidium draba,C,AE_C_27,veg,rep,m,1,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,5.3,2,22.7666666666667,0.072,0.0085,7.470588235294117,1.6037735849056605
AE,164,6,jun,summer,Lepidium draba,C,AE_C_27,veg,rep,m,2,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,5,1.7,17.9666666666667,0.068,0.0096,6.083333333333335,1.92
AE,164,6,jun,summer,Lepidium draba,C,AE_C_27,veg,rep,a,3,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,3.2,1.5,23.2,0.048,0.0085,4.647058823529411,2.65625
AE,164,6,jun,summer,Lepidium draba,C,AE_C_28,veg,rep,m,1,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,7,1.5,26.9333333333333,0.071,0.0104,5.826923076923077,1.4857142857142858
AE,164,6,jun,summer,Lepidium draba,C,AE_C_28,veg,rep,b,2,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,4.1,1.2,27.6666666666667,0.036,0.0054,5.666666666666665,1.3170731707317076
AE,164,6,jun,summer,Lepidium draba,C,AE_C_28,veg,rep,a,3,green,NA,NA,NA,NA,NA,24.1,32.7,22.7916666666667,27.5,26,6,1.2,22.2666666666667,0.05,0.008,5.25,1.3333333333333333
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_29,sen,absence,NA,NA,NO_LEAF,NA,NA,NA,NA,NA,23.6,30.5,23.7916666666667,27.5,27,0,0,0,0,0,NA,NA
AE,171,6,jun,summer,Lepidium draba,C,AE_C_31,sen,rep,m,1,green,28.1666666666667,28.2,NR_W,NR,W,23.6,30.5,23.7916666666667,27.5,27,3.5,1,3.4,0.009,0.0061,0.4754098360655736,1.742857142857143
AE,171,6,jun,summer,Lepidium draba,C,AE_C_31,sen,rep,m,2,green,28.2333333333333,28.6333333333333,NR_W,NR,W,23.6,30.5,23.7916666666667,27.5,27,5.5,1,3.03333333333333,0.01,0.0053,0.8867924528301887,0.9636363636363636
AE,171,6,jun,summer,Lepidium draba,C,AE_C_31,sen,rep,m,3,green,28.5,28.4666666666667,NR_W,NR,W,23.6,30.5,23.7916666666667,27.5,27,3,0.5,3.5,0.006,0.0033,0.8181818181818182,1.0999999999999999
AE,171,6,jun,summer,Lepidium draba,C,AE_C_32,sen,rep,b,1,green,27.6,27.1666666666667,NR_NW,NR,NW,23.6,30.5,23.7916666666667,27.5,27,5,1.5,3.26666666666667,0.022,0.0083,1.650602409638554,1.6600000000000001
AE,171,6,jun,summer,Lepidium draba,C,AE_C_32,sen,rep,m,2,green,27.2,27.4333333333333,NR_NW,NR,NW,23.6,30.5,23.7916666666667,27.5,27,5,1.2,11.9,0.02,0.0079,1.5316455696202529,1.58
AE,171,6,jun,summer,Lepidium draba,C,AE_C_32,sen,rep,a,3,green,27.3666666666667,27.2,NR_NW,NR,NW,23.6,30.5,23.7916666666667,27.5,27,3.2,1,2.3,0.009,0.0047,0.9148936170212764,1.46875
AE,194,7,jul,summer,Lepidium draba,C,AE_C_33,sum_ros,ros,b,1,green,32.4333333333333,32.0666666666667,R/NR_NW,R/NR,NW,24.4,28.7,23.8958333333333,29,28.25,6,4,34.5333333333333,0.035,0.0049,6.142857142857143,0.8166666666666665
AE,194,7,jul,summer,Lepidium draba,C,AE_C_34,sum_ros,ros,b,1,green,32.3666666666667,32.6,R/NR_NW,R/NR,NW,24.4,28.7,23.8958333333333,29,28.25,4,1.2,34.6333333333333,0.04,0.0041,8.75609756097561,1.0250000000000001
AE,194,7,jul,summer,Lepidium draba,C,AE_C_35,sum_ros,ros,b,1,green,30.5,28.9333333333333,R/NR_NW,R/NR,NW,24.4,28.7,23.8958333333333,29,28.25,5,1,39.2,0.023,0.0031,6.419354838709678,0.62
AE,207,7,jul,summer,Lepidium draba,C,AE_C_36,sum_ros,ros,b,1,green,29.85,29.8333333333333,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,2.6,0.7,NA,NA,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,C,AE_C_37,sum_ros,ros,b,1,green,33.6,33.7,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,2,0.5,NA,NA,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,C,AE_C_38,sum_ros,ros,b,1,green,31.4,31.5666666666667,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,2,0.5,NA,NA,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,C,AE_C_39,sum_ros,ros,b,1,green,28.8333333333333,28.8666666666667,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,1,0.5,NA,NA,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,C,AE_C_40,sum_ros,ros,b,1,green,35,36.0333333333333,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,1.5,0.4,NA,NA,NA,NA,NA
AE,207,7,jul,summer,Lepidium draba,C,AE_C_41,sum_ros,ros,b,1,green,31.0333333333333,31.0666666666667,NR_NW,NR,NW,23.6,28.3,23.25,29,27.5,2,0.5,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_42,sum_ros,ros,b,1,green,28.8333333333333,28.7333333333333,R/NR_NW,R/NR,NW,23.6,27.9,24.0625,29,27.25,1.3,0.5,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_43,sum_ros,ros,b,1,green,29.5,29.3,NR_NW,NR,NW,23.6,27.9,24.0625,29,27.25,3,0.8,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_44,sum_ros,ros,b,1,green,29,28.7666666666667,NR_NW,NR,NW,23.6,27.9,24.0625,29,27.25,1,0.3,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_45,sum_ros,ros,b,1,green,28.1,27.9666666666667,NR_NW,NR,NW,23.6,27.9,24.0625,29,27.25,2,1,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_46,sum_ros,ros,b,1,green,28.7,28.5333333333333,NR_NW,NR,NW,23.6,27.9,24.0625,29,27.25,1,0.4,NA,NA,NA,NA,NA
AE,214,8,aug,summer,Lepidium draba,C,AE_C_47,sum_ros,ros,b,1,green,28.5,28.7666666666667,NR_NW,NR,NW,23.6,27.9,24.0625,29,27.25,1,0.4,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_48,sum_ros,ros,b,1,green,36.7,36.8,R_NW,R,NW,22.7,31.4,22.7708333333333,29.5,29.5,1.3,0.5,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_49,sum_ros,ros,b,1,green,29.4,28.2,R_NW,R,NW,22.7,31.4,22.7708333333333,29.5,29.5,3,0.8,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_50,sum_ros,ros,b,1,green,28.8333333333333,29,R_NW,R,NW,22.7,31.4,22.7708333333333,29.5,29.5,1,0.3,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_51,sum_ros,ros,b,1,green,29.5,29.8666666666667,R_NW,R,NW,22.7,31.4,22.7708333333333,29.5,29.5,2.6,0.7,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_52,sum_ros,ros,b,1,green,27.0333333333333,27.3,R_W,R,W,22.7,31.4,22.7708333333333,29.5,29.5,2.5,0.7,NA,NA,NA,NA,NA
AE,226,8,aug,summer,Lepidium draba,C,AE_C_53,sum_ros,ros,b,1,green,28.0333333333333,28.0333333333333,R_NW,R,NW,22.7,31.4,22.7708333333333,29.5,29.5,0.7,0.3,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_54,sum_ros,ros,b,1,green,30.7,30.6,NR_NW,NR,NW,21.8,32,22.0208333333333,30.5,30,2.3,0.7,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_55,sum_ros,ros,b,1,green,27.8,28.2,NR_NW,NR,NW,21.8,32,22.0208333333333,30.5,30,0.5,0.2,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_56,sum_ros,ros,b,1,green,28.5,28.7,NR_NW,NR,NW,21.8,32,22.0208333333333,30.5,30,2.7,1,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_57,sum_ros,ros,b,1,green,29.5,28.5,NR_NW,NR,NW,21.8,32,22.0208333333333,30.5,30,2,1,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_58,sum_ros,ros,b,1,green,28.9,29.3,NR_NW,NR,NW,21.8,32,22.0208333333333,30.5,30,2,1,NA,NA,NA,NA,NA
AE,234,8,aug,summer,Lepidium draba,C,AE_C_59,sum_ros,ros,b,1,green,38.7,38.7,R_NW,R,NW,21.8,32,22.0208333333333,30.5,30,1.5,1,NA,NA,NA,NA,NA
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_60,aut_ros,ros,b,1,green,23.5,22.7,NR_W/NW,NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,8,2,28.0333333333333,0.108,0.019,4.684210526315789,2.375
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_61,aut_ros,ros,b,1,green,23.4666666666667,23.3666666666667,R/NR_W/NW,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,5.3,0.9,53.6333333333333,0.0285,0.005,4.7,0.9433962264150944
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_62,aut_ros,ros,b,1,green,23.4666666666667,22.8666666666667,NR_W/NW,NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,3.4,0.9,51.8333333333333,0.0235,0.005,3.6999999999999997,1.4705882352941178
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_63,aut_ros,ros,b,1,green,24.4,24.3,R/NR_W/NW,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,4,1,29.3,0.0245,0.007,2.5,1.75
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_64,aut_ros,ros,b,1,green,24,23.8333333333333,R/NR_W/NW,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,6.9,1,23.7666666666667,0.0355,0.005,6.099999999999999,0.7246376811594203
AE,262,9,sep,autumn,Lepidium draba,C,AE_C_65,aut_ros,ros,b,1,green,26.0333333333333,23.6333333333333,R/NR_W/NW,R/NR,W/NW,17.7,23.6,16.9583333333333,22.5,22,4.5,1.3,27.9,0.051,0.01,4.1,2.2222222222222223
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_66,aut_ros,ros,b,1,green,21.4666666666667,21.5666666666667,R_W/NW,R,W/NW,17.2,24.3,15.6458333333333,22,20,10,2,28.9,0.14,0.0175,7,1.75
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_67,aut_ros,ros,b,1,green,21.7,21.8,R_NW,R,NW,17.2,24.3,15.6458333333333,22,20,10.5,2,30.5,0.096,0.0162,4.9259259259259265,1.5428571428571427
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_68,aut_ros,ros,b,1,green,21.2333333333333,21.3,R_NW,R,NW,17.2,24.3,15.6458333333333,22,20,12,2.2,35.4,NA,NA,NA,NA
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_69,aut_ros,ros,b,1,green,21.3333333333333,21.5,R_W/NW,R,W/NW,17.2,24.3,15.6458333333333,22,20,13.5,2.5,34.0666666666667,0.1885,0.0289,5.522491349480969,2.140740740740741
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_70,aut_ros,ros,b,1,green,21.7,21.3,R_W/NW,R,W/NW,17.2,24.3,15.6458333333333,22,20,10,2,35.2333333333333,NA,NA,NA,NA
AE,300,10,oct,autumn,Lepidium draba,C,AE_C_71,aut_ros,ros,b,1,green,21.0666666666667,20.6666666666667,R_W/NW,R,W/NW,17.2,24.3,15.6458333333333,22,20,14.5,2.4,31.3,NA,NA,NA,NA
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_3,veg,rep,b,1,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,5,1.3,23.1666666666667,0.0705999999999989,0.0077,8.168831168831026,1.54
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_3,veg,rep,m,2,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,10,2.3,27.5,0.217400000000001,0.0317,5.858044164037887,3.17
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_3,veg,rep,a,3,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,14,2.8,24.5333333333333,0.321200000000001,0.0405,6.930864197530889,2.892857142857143
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_4,veg,rep,b,1,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,10.5,1.1,38.8333333333333,0.202300000000001,0.0235,7.608510638297916,2.238095238095238
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_4,veg,rep,m,2,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,12,2.5,32.5,0.339000000000002,0.0437,6.757437070938261,3.641666666666667
AE,61,3,mar,spring,Lepidium draba,SO,AE_SO_4,veg,rep,a,3,green,NA,NA,NA,NA,NA,9,18.1,NA,NA,12,8.2,2,36.1666666666667,0.234100000000002,0.0332,6.051204819277168,4.048780487804879
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_5,rep,rep,b,1,green,19.5,20.9,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,11.5,2.2,30.5333333333333,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_5,rep,rep,m,2,green,20.7,21.2,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,7.5,2.8,27.9,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_5,rep,rep,a,3,green,21.5,21,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,5,1.8,30.8,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_6,veg,rep,b,1,green,21.8,20.3,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,NA,NA,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_6,veg,rep,m,2,green,20.4,19.3,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,NA,NA,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_6,veg,rep,a,3,green,20,20.5,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,NA,NA,NA,NA,NA,NA,NA
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_7,veg,rep,b,1,green,18.4,18.8,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,12.5,2.8,24.4,0.331099999999999,0.0358,8.24860335195528,2.864
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_7,veg,rep,m,2,green,18.7,18,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,9.5,3.5,24.6,0.3353,0.0373,7.989276139410188,3.926315789473684
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_7,veg,rep,a,3,green,18.5,18.8,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,7,3,24.5666666666667,0.2309,0.0313,6.376996805111821,4.4714285714285715
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_8,rep,rep,b,1,green,21.4,21.1,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,16,3,23.0666666666667,0.434199999999997,0.044,8.86818181818175,2.75
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_8,rep,rep,m,2,green,20.1,20.9,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,7.4,2.2,31.0666666666667,0.338900000000001,0.0578,4.863321799307975,7.81081081081081
AE,76,3,mar,spring,Lepidium draba,SO,AE_SO_8,rep,rep,a,3,green,19.3,19.5,"NA_NA",NA,NA,10.2,17.9,12.625,28.5,24.75,6.5,2,30.8333333333333,0.184800000000001,0.0341,4.419354838709707,5.246153846153846
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_9,rep,rep,b,1,green,24,22,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_9,rep,rep,m,2,green,24.5,23.5,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_9,rep,rep,a,3,green,23.3,23.4,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_10,rep,rep,b,1,senescent,29.8,28.9,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_10,rep,rep,m,2,green,27.5,27,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_10,rep,rep,a,3,green,30.5,30,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,NA,NA,NA,NA,NA,NA,NA
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_11,rep,rep,b,1,green,25,25.8,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,9.6,2.8,16.1,0.332600000000003,0.036,8.238888888888974,3.75
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_11,rep,rep,m,2,green,27.3,27.5,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,7.3,2.2,29.8333333333333,0.221500000000002,0.045,3.9222222222222665,6.164383561643835
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_11,rep,rep,a,3,green,28.8,30,R_NW,R,NW,17.4,23.4,17.1666666666667,31,25,2.2,1.5,30.8,0.0485000000000007,0.0156,2.1089743589744043,7.09090909090909
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_12,rep,rep,b,1,senescent,22.4,22.5,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,9.7,2,19.8,0.3123,0.0311,9.041800643086818,3.2061855670103094
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_12,rep,rep,m,2,green,23.2,23.3,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,7.5,2.5,35.8666666666667,0.223199999999999,0.045,3.9599999999999786,6
AE,96,4,apr,spring,Lepidium draba,SO,AE_SO_12,rep,rep,a,3,green,22.8,22.8,NR_NW,NR,NW,17.4,23.4,17.1666666666667,31,25,2.4,1.6,37.6333333333333,0.066200000000002,0.0172,2.8488372093024417,7.166666666666667
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_13,rep,rep,b,1,senescent,18.5666666666667,17.7333333333333,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,NA,NA,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_13,rep,rep,m,2,green,17.3666666666667,17.4,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,NA,NA,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_13,rep,rep,a,3,green,18.3333333333333,18.1,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,NA,NA,NA,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_14,rep,rep,b,1,senescent,16.8666666666667,17.0333333333333,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,5.5,1.5,13.2666666666667,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_14,rep,rep,m,2,green,17.6333333333333,17.4,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,6,2,25.9,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_14,rep,rep,a,3,green,16.9333333333333,17.1666666666667,NR_NW,NR,NW,9.6,18.1,10.5625,27.5,23.75,3.5,1.3,26.5666666666667,NA,NA,NA,NA
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_15,rep,rep,b,1,senescent,28.8,25.7333333333333,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,11,3.4,20.6666666666667,0.6187,0.061,9.142622950819673,5.545454545454546
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_15,rep,rep,m,2,green,25.7,26.3333333333333,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,9.3,3.5,32.9,0.5816,0.0923,5.301191765980499,9.924731182795698
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_15,rep,rep,a,3,green,24.6666666666667,22.7,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,2.6,2,35.3,0.0747,0.0159,3.69811320754717,6.115384615384615
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_16,rep,rep,b,1,senescent,31.0666666666667,30.1333333333333,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,13,3,26.9666666666667,0.755199999999999,0.0835,8.044311377245496,6.423076923076923
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_16,rep,rep,m,2,green,24.8,24.7333333333333,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,9.5,3,37.6333333333333,0.655100000000001,0.1121,4.843889384478153,11.8
AE,111,4,apr,spring,Lepidium draba,SO,AE_SO_16,rep,rep,a,3,green,24.8666666666667,24.1,R_NW,R,NW,9.6,18.1,10.5625,27.5,23.75,4,2.5,36.8,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_17,veg,rep,b,1,green,27.0333333333333,26.5333333333333,R/NR_NW,R/NR,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_17,veg,rep,m,2,green,28.1,27.4,R/NR_NW,R/NR,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_17,veg,rep,a,3,green,23.8,23.2,NR_NW,NR,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_18,rep,rep,b,1,senescent,28.3,28.4,R_NW,R,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_18,rep,rep,m,2,green,25.3666666666667,25.7333333333333,NR_NW,NR,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_18,rep,rep,a,3,green,24.9,25.1666666666667,NR_NW,NR,NW,19.1,26,20,34,29.25,NA,NA,NA,NA,NA,NA,NA
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_19,veg,rep,b,1,green,27.2333333333333,27.5333333333333,R/NR_NW,R/NR,NW,19.1,26,20,34,29.25,6.8,2.5,35.8,0.325899999999999,0.0485,5.719587628865959,7.132352941176471
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_19,veg,rep,m,2,green,30.4333333333333,29.2666666666667,R_NW,R,NW,19.1,26,20,34,29.25,4.5,2,34.4333333333333,0.1602,0.0251,5.382470119521912,5.577777777777778
AE,135,5,may,spring,Lepidium draba,SO,AE_SO_19,veg,rep,a,3,green,28.8333333333333,27.4,R_NW,R,NW,19.1,26,20,34,29.25,2,1.6,29.8,0.0363999999999969,0.0073,3.986301369862589,3.65
